id_shoot,gk_dis,pla_dis,goal_dis,goal_ang,goalkeeper_overcoming_angle,closest_player_angle,shot_body_part,shot_type,Qt_rivals_cone,Qt_teammate_cone,under_pressure,shot_first_time,shot_one_on_one,Target,shot_statsbomb_xg
63cc6839-b2bc-4ebe-a8f4-29f8814c572b,8.309632964216897,1.3038404810405264,7.529276193632425,63.17989216004912,90.99671663495977,87.36368566866524,Right Foot,Open Play,0,0,True,True,,1,0.74952483
46e8a243-b2de-4ea7-98ec-dfe5a5b3b401,27.295787220741598,2.2847319317591794,28.19379364328256,10.475633167813868,0.20038870427550326,22.19473817828835,Right Foot,Open Play,1,0,,,,0,0.008790282
2a256488-86d4-4490-8874-08744cb3d850,11.560276813294742,1.118033988749895,11.672617529928752,18.75623020044822,1.955188461343912,8.746162262555211,Left Foot,Open Play,1,0,,,,0,0.038486425
d0ab5447-07b2-4cf5-9808-3a0f22ba7a46,13.984634424968002,1.8027756377319946,21.112318678913507,15.930090497383322,1.0313395765774058,87.2639321044148,Right Foot,Open Play,1,0,True,,True,0,0.08024592
96d92263-57e0-4e06-bcff-1c7cea00901a,7.576938695805849,1.2206555615733679,6.20966987850401,61.779027444132154,45.695062013880744,123.2065703150897,Right Foot,Open Play,0,0,True,True,,1,0.89263606
fe4a8cb5-bf2c-460b-86d9-bfde1a1388d6,2.8600699292150176,2.8600699292150176,3.5608987629529705,102.38789896303042,20.79553933784045,20.79553933784045,Head,Open Play,1,0,,,,1,0.60812664
b94a121e-ab55-4b18-addb-23eecd3395a0,17.334935823359714,2.140093455903279,17.821896644296874,11.452704674242417,2.174941988532781,6.34858755196248,Right Foot,Open Play,2,0,,True,,0,0.009015707
6dd1cb72-49ec-4f66-a91e-ae700ebbd642,9.72676719162128,0.6324555320336669,10.40192289915668,37.97160376105038,5.178052905697159,88.36342295838249,Right Foot,Open Play,1,0,,True,,1,0.12490134
0c1bbd1e-8b83-4ef6-8128-0d73155cdb85,58.312434351517176,2.9732137494637003,66.5439704255765,6.5159625121545695,2.4235175616968005,63.799885158652636,Right Foot,Open Play,1,0,,True,,0,0.0047211917
b9979f24-5bdd-45f0-a752-149c28481d89,22.98390741366664,2.7459060435491995,23.63937393418024,15.54052629745009,0.4766691729897632,87.38849127307545,Left Foot,Open Play,1,0,,,,0,0.03055734
1617d86e-138e-435a-8693-79e895a8ce64,6.71192967781994,0.7615773105863951,6.9028979421689325,50.16381401376726,4.186761391330522,52.04125064906042,Head,Open Play,2,1,True,,,0,0.07693699
